DATE;TIME;Radiação Solar;Temp_solo;Chuva Acumulada;Pressão_Atm;Temperatura.Ar;Umidade.Relativa;Vel.Vento_REG1;Dir.Vento_REG1
22/04/2026;18:02:32;0,17;25,81;363,20;904,18;21,89;71,87;0,00;128,67
22/04/2026;18:12:32;0,12;25,81;363,20;904,26;21,65;72,28;0,00;112,50
22/04/2026;18:22:32;0,12;25,81;363,20;904,39;21,51;72,24;0,00;131,83
22/04/2026;18:32:32;0,11;25,81;363,20;904,49;21,43;72,36;0,00;123,04
22/04/2026;18:42:32;0,12;25,81;363,20;904,66;21,40;72,17;0,00;134,29
22/04/2026;18:52:32;0,11;25,81;363,20;904,78;21,42;71,60;0,00;139,21
22/04/2026;19:02:32;0,11;25,80;363,20;904,85;21,30;72,21;0,00;110,74
22/04/2026;19:12:32;0,12;25,80;363,20;904,97;21,16;72,51;0,00;116,36
22/04/2026;19:22:32;0,12;25,80;363,20;905,13;21,09;72,53;0,00;145,19
22/04/2026;19:32:32;0,11;25,80;363,20;905,20;20,99;73,10;0,00;127,26
22/04/2026;19:42:32;0,12;25,80;363,20;905,31;20,98;73,40;0,00;139,57
22/04/2026;19:52:32;0,11;25,80;363,20;905,43;20,75;74,92;0,00;105,46
22/04/2026;20:02:32;0,12;25,81;363,20;905,52;20,74;75,44;0,00;113,90
22/04/2026;20:12:32;0,10;25,80;363,20;905,57;20,87;75,41;0,00;119,17
22/04/2026;20:22:32;0,11;25,80;363,20;905,73;20,79;76,05;0,00;94,21
22/04/2026;20:32:32;0,12;25,80;363,20;905,79;20,66;77,05;0,00;94,92
22/04/2026;20:42:32;0,10;25,80;363,20;905,79;20,57;77,71;0,00;88,24
22/04/2026;20:52:32;0,12;25,80;363,20;905,82;20,68;77,92;0,42;99,14
22/04/2026;21:02:32;0,12;25,81;363,20;905,87;20,87;77,72;0,00;120,58
22/04/2026;21:12:32;0,12;25,81;363,20;905,87;20,78;78,08;0,00;113,20
22/04/2026;21:22:32;0,13;25,81;363,20;905,89;20,62;79,01;0,00;118,12
22/04/2026;21:32:32;0,12;25,80;363,20;905,87;20,53;79,55;0,38;117,77
22/04/2026;21:42:32;0,11;25,80;363,20;905,89;20,69;79,23;0,00;81,21
22/04/2026;21:52:32;0,11;25,80;363,20;905,83;20,63;79,48;1,77;104,06
22/04/2026;22:02:32;0,11;25,80;363,20;905,80;20,64;79,62;2,83;95,97
22/04/2026;22:12:32;0,11;25,80;363,20;905,81;20,41;80,29;0,94;109,33
22/04/2026;22:22:32;0,10;25,81;363,20;905,78;20,31;80,65;1,44;102,65
22/04/2026;22:32:32;0,10;25,80;363,20;905,75;20,09;81,23;2,70;121,28
22/04/2026;22:42:32;0,10;25,81;363,20;905,80;19,91;81,87;2,27;67,14
22/04/2026;22:52:32;0,11;25,80;363,20;905,76;19,97;82,04;3,54;116,36
22/04/2026;23:02:32;0,11;25,80;363,20;905,72;20,00;82,15;3,64;137,46
22/04/2026;23:12:32;0,12;25,80;363,20;905,71;19,95;82,32;1,68;102,65
22/04/2026;23:22:32;0,12;25,80;363,20;905,71;19,87;82,56;1,06;181,40
22/04/2026;23:32:32;0,12;25,81;363,20;905,68;19,89;82,73;3,58;107,57
22/04/2026;23:42:32;0,11;25,80;363,20;905,68;19,81;83,00;1,93;111,44
22/04/2026;23:52:32;0,12;25,80;363,20;905,48;19,74;83,24;2,30;108,98
23/04/2026;00:02:32;0,11;25,80;363,20;905,48;19,61;83,60;2,34;112,50
23/04/2026;00:12:32;0,10;25,80;363,20;905,44;19,56;83,82;1,39;90,70
23/04/2026;00:22:32;0,11;25,80;363,20;905,23;19,47;84,00;0,98;125,50
23/04/2026;00:32:32;0,13;25,80;363,20;905,17;19,33;84,35;3,13;108,63
23/04/2026;00:42:32;0,12;25,80;363,20;905,04;19,24;84,60;1,65;85,07
23/04/2026;00:52:32;0,11;25,80;363,20;904,96;19,09;84,95;2,10;112,85
23/04/2026;01:02:32;0,11;25,81;363,20;904,86;19,12;84,95;2,05;120,93
23/04/2026;01:12:32;0,12;25,80;363,20;904,82;19,00;85,24;3,33;101,95
23/04/2026;01:22:32;0,11;25,80;363,20;904,74;18,95;85,49;2,85;98,78
23/04/2026;01:32:32;0,10;25,80;363,20;904,68;19,00;85,63;3,17;125,15
23/04/2026;01:42:32;0,12;25,80;363,20;904,61;19,13;85,67;1,61;123,39
23/04/2026;01:52:32;0,12;25,80;363,20;904,58;19,33;85,26;3,74;135,00
23/04/2026;02:02:32;0,10;25,80;363,20;904,51;19,45;85,14;2,76;124,10
23/04/2026;02:12:32;0,12;25,80;363,20;904,44;19,45;85,14;1,39;87,18
23/04/2026;02:22:32;0,10;25,80;363,20;904,40;19,46;85,22;1,19;108,63
23/04/2026;02:32:32;0,10;25,80;363,20;904,45;19,43;85,33;1,09;74,53
23/04/2026;02:42:32;0,12;25,81;363,20;904,39;19,26;85,77;1,71;100,89
23/04/2026;02:52:32;0,12;25,80;363,20;904,25;18,97;86,26;3,91;96,32
23/04/2026;03:02:32;0,12;25,80;363,20;904,30;18,85;86,77;2,42;43,24
23/04/2026;03:12:32;0,12;25,80;363,20;904,24;18,82;86,75;3,94;110,74
23/04/2026;03:22:32;0,12;25,80;363,20;904,27;18,78;86,89;3,36;149,76
23/04/2026;03:32:32;0,10;25,80;363,20;904,20;18,89;86,84;2,74;86,48
23/04/2026;03:42:32;0,12;25,80;363,20;904,20;18,76;87,11;2,12;116,01
23/04/2026;03:52:32;0,11;25,80;363,20;904,23;18,58;87,54;1,90;85,78
23/04/2026;04:02:32;0,10;25,81;363,20;904,33;18,48;87,94;0,00;98,08
23/04/2026;04:12:32;0,12;25,79;363,20;904,33;18,36;88,22;2,54;135,35
23/04/2026;04:22:32;0,11;25,80;363,20;904,41;18,32;88,51;3,03;118,12
23/04/2026;04:32:32;0,11;25,80;363,20;904,51;18,32;88,56;4,22;124,45
23/04/2026;04:42:32;0,11;25,80;363,20;904,50;18,25;88,53;1,47;63,63
23/04/2026;04:52:32;0,13;25,80;363,20;904,46;18,12;88,93;2,34;93,16
23/04/2026;05:02:32;0,11;25,79;363,20;904,51;18,08;89,29;3,64;155,74
23/04/2026;05:12:32;0,11;25,80;363,20;904,53;18,08;89,09;2,10;137,81
23/04/2026;05:22:32;0,11;25,79;363,20;904,67;18,03;89,29;1,89;117,42
23/04/2026;05:32:32;0,13;25,79;363,20;904,79;17,94;89,30;2,04;130,42
23/04/2026;05:42:32;0,54;25,79;363,20;904,88;17,73;89,48;2,08;143,78
23/04/2026;05:52:32;3,23;25,79;363,20;905,02;17,48;89,42;3,68;149,76
23/04/2026;06:02:32;7,70;25,79;363,20;905,23;17,33;88,87;3,33;125,15
23/04/2026;06:12:32;18,04;25,79;363,20;905,30;17,24;88,78;3,52;133,94
23/04/2026;06:22:32;61,93;25,79;363,20;905,41;17,39;88,49;3,31;126,21
23/04/2026;06:32:32;45,93;25,79;363,20;905,52;17,40;88,32;1,42;102,30
23/04/2026;06:42:32;192,65;25,80;363,20;905,68;17,76;87,41;2,80;140,97
23/04/2026;06:52:32;213,91;25,79;363,20;905,78;18,28;86,32;2,36;118,82
23/04/2026;07:02:32;253,47;25,80;363,20;905,88;18,62;85,88;0,46;148,35
23/04/2026;07:12:32;311,33;25,80;363,20;906,07;18,79;85,26;4,38;118,82
23/04/2026;07:22:32;383,08;25,80;363,20;906,21;19,29;84,00;3,95;120,23
23/04/2026;07:32:32;209,77;25,80;363,20;906,38;19,05;84,34;0,37;42,53
23/04/2026;07:42:32;449,37;25,80;363,20;906,50;19,27;83,74;0,45;137,81
23/04/2026;07:52:32;459,90;25,81;363,20;906,57;19,90;82,01;3,86;132,18
23/04/2026;08:02:32;500,51;25,80;363,20;906,59;20,13;81,17;3,26;110,74
23/04/2026;08:12:32;526,82;25,80;363,20;906,72;20,42;79,70;5,78;107,92
23/04/2026;08:22:32;572,53;25,81;363,20;906,82;20,47;79,58;0,37;127,26
23/04/2026;08:32:32;609,59;25,81;363,20;906,89;20,91;79,36;3,81;139,92
23/04/2026;08:42:32;649,78;25,80;363,20;907,01;21,14;78,43;4,90;127,96
23/04/2026;08:52:32;680,98;25,81;363,20;907,03;21,54;77,31;3,69;103,00
23/04/2026;09:02:32;715,09;25,82;363,20;907,13;22,03;76,26;0,41;69,96
23/04/2026;09:12:32;747,54;25,81;363,20;907,22;22,12;73,38;5,36;87,53
23/04/2026;09:22:32;773,67;25,80;363,20;907,20;22,27;74,33;0,40;133,24
23/04/2026;09:32:32;799,84;25,81;363,20;907,28;22,53;71,48;3,44;84,72
23/04/2026;09:42:32;819,65;25,81;363,20;907,19;22,79;70,89;4,26;103,71
23/04/2026;09:52:32;839,92;25,81;363,20;907,18;23,14;70,52;0,00;78,04
23/04/2026;10:02:32;861,08;25,81;363,20;907,23;23,02;71,02;3,34;130,78
23/04/2026;10:08:17;871,71;25,82;363,20;907,13;22,98;69,69;3,33;125,85
23/04/2026;10:18:17;891,58;25,82;363,20;907,13;23,40;69,11;3,49;70,31
23/04/2026;10:28:17;908,00;25,83;363,20;907,06;23,75;68,08;0,89;61,87
23/04/2026;10:38:17;925,51;25,82;363,20;906,87;24,14;63,60;6,37;77,69
23/04/2026;10:48:17;935,46;25,83;363,20;906,77;24,73;61,18;1,91;91,05
23/04/2026;10:58:17;947,81;25,83;363,20;906,56;24,66;62,00;3,47;95,62
23/04/2026;11:08:17;956,85;25,83;363,20;906,37;24,87;62,97;0,76;140,97
23/04/2026;11:18:17;961,10;25,83;363,20;906,20;25,03;62,89;1,83;45,70
23/04/2026;11:28:17;965,54;25,83;363,20;906,04;25,01;62,10;1,04;51,32
23/04/2026;11:38:17;973,25;25,83;363,20;905,84;25,38;60,22;4,47;99,14
23/04/2026;11:48:17;971,99;25,84;363,20;905,76;25,54;60,76;1,37;80,50
23/04/2026;11:58:17;978,42;25,82;363,20;905,57;25,74;59,64;3,85;111,09
23/04/2026;12:08:17;974,45;25,83;363,20;905,36;26,32;59,32;0,00;81,56
23/04/2026;12:18:17;960,92;25,85;363,20;905,23;26,40;59,41;0,72;86,83
23/04/2026;12:28:17;953,64;25,84;363,20;905,06;26,32;58,17;0,00;105,11
23/04/2026;12:38:17;928,81;25,84;363,20;904,97;26,67;56,14;0,00;157,85
23/04/2026;12:48:17;918,90;25,84;363,20;904,86;26,91;54,40;4,31;116,36
23/04/2026;12:58:17;890,74;25,84;363,20;904,71;27,22;55,90;3,21;113,55
23/04/2026;13:08:17;866,21;25,84;363,20;904,50;27,07;56,64;0,00;137,46
23/04/2026;13:18:17;852,50;25,84;363,20;904,35;27,37;54,19;1,42;113,20
23/04/2026;13:28:17;827,63;25,84;363,20;904,21;27,43;54,78;3,63;86,48
23/04/2026;13:38:17;804,01;25,84;363,20;904,23;27,87;53,36;1,36;87,53
23/04/2026;13:48:17;775,66;25,84;363,20;904,00;27,67;54,10;5,08;64,33
23/04/2026;13:58:17;747,78;25,84;363,20;903,94;27,85;54,39;0,00;155,74
23/04/2026;14:08:17;716,78;25,84;363,20;903,76;27,97;54,07;2,38;117,42
23/04/2026;14:18:17;686,83;25,83;363,20;903,66;28,00;52,11;4,87;124,10
23/04/2026;14:28:17;656,88;25,84;363,20;903,55;27,93;52,85;3,37;82,96
23/04/2026;14:38:17;620,73;25,84;363,20;903,53;27,95;53,56;4,21;119,17
23/04/2026;14:48:17;583,70;25,84;363,20;903,54;28,04;53,30;2,74;96,32
23/04/2026;14:58:17;545,91;25,85;363,20;903,43;27,79;52,94;0,66;110,74
23/04/2026;15:08:17;505,77;25,85;363,20;903,39;28,09;54,10;0,00;92,10
23/04/2026;15:18:17;369,08;25,84;363,20;903,36;27,81;54,36;0,00;63,98
23/04/2026;15:28:17;361,64;25,84;363,20;903,31;27,98;52,33;4,19;132,53
23/04/2026;15:38:17;389,58;25,84;363,20;903,31;27,46;56,73;0,00;130,78
23/04/2026;15:48:17;347,88;25,84;363,20;903,33;27,32;56,64;0,00;122,69
23/04/2026;15:58:17;311,12;25,84;363,20;903,39;27,43;55,46;0,00;109,33
23/04/2026;16:08:17;278,24;25,85;363,20;903,53;27,26;55,23;0,51;97,03
23/04/2026;16:18:17;248,37;25,83;363,20;903,54;27,37;55,81;2,19;142,73
23/04/2026;16:28:17;200,42;25,84;363,20;903,62;27,05;56,91;5,13;108,28
23/04/2026;16:38:17;159,09;25,86;363,20;903,62;26,47;58,88;0,38;78,04
23/04/2026;16:48:17;125,24;25,85;363,20;903,71;26,20;60,12;0,43;144,84
23/04/2026;16:58:17;90,65;25,85;363,20;903,81;26,03;59,79;0,95;81,21
23/04/2026;17:08:17;64,57;25,84;363,20;903,84;25,64;61,76;0,00;106,17
23/04/2026;17:18:17;41,62;25,86;363,20;903,84;25,18;63,10;0,38;131,83
23/04/2026;17:28:17;21,02;25,85;363,20;903,94;24,70;64,90;0,00;84,72
23/04/2026;17:38:17;5,37;25,85;363,20;904,03;24,20;66,59;0,00;105,46
23/04/2026;17:48:17;1,81;25,85;363,20;904,03;23,89;67,65;0,00;89,64
23/04/2026;17:58:17;0,29;25,85;363,20;904,05;23,64;68,68;0,00;128,32
23/04/2026;18:08:17;0,11;25,85;363,20;904,09;23,52;69,39;0,00;107,22
23/04/2026;18:18:17;0,12;25,85;363,20;904,09;23,22;70,34;0,00;101,95
23/04/2026;18:28:17;0,11;25,84;363,20;904,14;23,16;70,19;0,00;116,01
23/04/2026;18:38:17;0,11;25,84;363,20;904,24;23,02;70,61;0,00;104,06
23/04/2026;18:48:17;0,11;25,84;363,20;904,35;22,97;70,73;0,00;118,82
23/04/2026;18:58:17;0,12;25,84;363,20;904,39;22,82;71,38;0,00;118,82
23/04/2026;19:08:17;0,12;25,83;363,20;904,41;22,91;71,28;2,05;126,91
23/04/2026;19:18:17;0,12;25,83;363,20;904,54;22,71;72,20;0,00;87,89
23/04/2026;19:28:17;0,10;25,84;363,20;904,74;22,52;73,23;0,34;108,98
23/04/2026;19:38:17;0,10;25,84;363,20;904,82;22,52;73,21;0,00;137,10
23/04/2026;19:48:17;0,11;25,84;363,20;904,89;22,39;74,26;0,58;106,52
23/04/2026;19:58:17;0,12;25,83;363,20;904,89;22,26;75,57;0,00;120,58
23/04/2026;20:08:17;0,12;25,84;363,20;905,03;22,39;75,83;0,00;135,35
23/04/2026;20:18:17;0,11;25,84;363,20;905,11;22,29;76,16;4,11;102,30
23/04/2026;20:28:17;0,12;25,84;363,20;905,20;22,20;76,24;5,70;93,16
23/04/2026;20:38:17;0,12;25,84;363,20;905,33;22,01;76,67;3,56;125,15
23/04/2026;20:48:17;0,12;25,84;363,20;905,46;21,85;76,85;3,42;148,35
23/04/2026;20:58:17;0,11;25,83;363,20;905,50;21,77;76,89;3,96;118,47
23/04/2026;21:08:17;0,11;25,83;363,20;905,50;21,60;77,34;4,89;117,42
23/04/2026;21:18:17;0,11;25,84;363,20;905,50;21,46;77,60;3,40;117,07
23/04/2026;21:28:17;0,11;25,84;363,20;905,49;21,39;77,68;3,49;100,19
23/04/2026;21:38:17;0,11;25,83;363,20;905,48;21,32;77,79;3,08;80,85
23/04/2026;21:48:17;0,11;25,84;363,20;905,52;21,15;78,29;2,29;75,93
23/04/2026;21:58:17;0,13;25,83;363,20;905,49;21,07;78,57;2,74;124,80
23/04/2026;22:08:17;0,12;25,83;363,20;905,48;21,03;78,93;2,98;99,49
23/04/2026;22:18:17;0,11;25,83;363,20;905,47;20,89;79,53;2,86;118,82
23/04/2026;22:28:17;0,12;25,83;363,20;905,46;20,81;79,91;4,88;73,12
23/04/2026;22:38:17;0,12;25,83;363,20;905,49;20,73;80,37;2,02;61,52
23/04/2026;22:48:17;0,12;25,84;363,20;905,48;20,70;80,56;4,28;142,03
23/04/2026;22:58:17;0,12;25,83;363,20;905,54;20,62;80,95;5,84;112,85
23/04/2026;23:08:17;0,11;25,84;363,20;905,61;20,56;81,36;3,02;97,38
23/04/2026;23:18:17;0,12;25,83;363,20;905,62;20,71;81,01;5,83;104,76
23/04/2026;23:28:17;0,10;25,83;363,20;905,58;20,70;81,15;6,57;95,62
23/04/2026;23:38:17;0,12;25,84;363,20;905,56;20,54;81,63;8,45;145,54
23/04/2026;23:48:17;0,12;25,84;363,20;905,58;20,39;82,04;4,26;74,53
23/04/2026;23:58:17;0,10;25,83;363,20;905,52;20,27;82,01;6,24;94,21
24/04/2026;00:08:17;0,13;25,83;363,20;905,54;20,19;81,55;5,87;108,28
24/04/2026;00:18:17;0,10;25,83;363,20;905,62;20,12;81,72;5,44;96,32
24/04/2026;00:28:17;0,11;25,84;363,20;905,50;20,01;81,49;4,91;113,90
24/04/2026;00:38:17;0,12;25,84;363,20;905,41;19,80;82,06;3,95;74,17
24/04/2026;00:48:17;0,12;25,83;363,20;905,40;19,74;82,27;2,99;87,53
24/04/2026;00:58:17;0,10;25,83;363,20;905,19;19,85;82,06;2,50;149,41
24/04/2026;01:08:17;0,12;25,83;363,20;905,09;19,76;82,29;2,97;125,50
24/04/2026;01:18:17;0,11;25,83;363,20;905,10;19,74;82,46;5,11;122,34
24/04/2026;01:28:17;0,12;25,84;363,20;904,94;19,66;82,52;3,13;114,25
24/04/2026;01:38:17;0,11;25,83;363,20;904,83;19,52;83,04;4,67;117,77
24/04/2026;01:48:17;0,12;25,83;363,20;904,74;19,44;83,56;4,34;138,51
24/04/2026;01:58:17;0,11;25,83;363,20;904,60;19,45;83,95;3,79;98,43
24/04/2026;02:08:17;0,10;25,83;363,20;904,57;19,39;84,44;4,59;112,14
24/04/2026;02:18:17;0,10;25,84;363,20;904,54;19,38;84,66;2,89;72,07
24/04/2026;02:28:17;0,12;25,83;363,20;904,58;19,38;84,93;2,59;120,23
24/04/2026;02:38:17;0,13;25,84;363,20;904,65;19,37;85,24;2,32;101,95
24/04/2026;02:48:17;0,09;25,83;363,20;904,64;19,32;85,46;3,90;143,43
24/04/2026;02:58:17;0,14;25,83;363,20;904,66;19,27;85,57;4,73;117,07
24/04/2026;03:08:17;0,11;25,83;363,20;904,70;19,24;85,71;4,68;55,89
24/04/2026;03:18:17;0,12;25,83;363,20;904,69;19,21;85,77;5,75;136,40
24/04/2026;03:28:17;0,12;25,83;363,20;904,70;19,17;85,78;2,48;141,32
24/04/2026;03:38:17;0,09;25,83;363,20;904,66;19,13;85,84;3,67;99,84
24/04/2026;03:48:17;0,12;25,83;363,20;904,65;18,84;86,56;4,92;120,58
24/04/2026;03:58:17;0,10;25,83;363,20;904,64;18,91;86,38;3,04;127,26
24/04/2026;04:08:17;0,13;25,83;363,20;904,73;18,91;86,32;1,31;137,46
24/04/2026;04:18:17;0,11;25,83;363,20;904,71;18,68;87,07;0,00;128,32
24/04/2026;04:28:17;0,12;25,84;363,20;904,71;18,53;87,12;0,00;150,46
24/04/2026;04:38:17;0,11;25,83;363,20;904,74;18,46;86,72;0,00;157,14
24/04/2026;04:48:17;0,11;25,84;363,20;904,72;18,50;86,39;4,00;131,48
24/04/2026;04:58:17;0,11;25,84;363,20;904,79;18,41;86,58;5,33;122,69
24/04/2026;05:08:17;0,12;25,83;363,20;904,98;18,27;87,04;0,50;128,32
24/04/2026;05:18:17;0,12;25,83;363,20;905,03;18,14;87,52;3,80;99,84
24/04/2026;05:28:17;0,12;25,83;363,20;905,11;18,21;87,29;2,05;106,52
24/04/2026;05:38:17;0,19;25,83;363,20;905,31;18,20;87,43;2,89;114,60
24/04/2026;05:48:17;1,04;25,83;363,20;905,46;18,17;87,72;2,47;202,14
24/04/2026;05:58:17;3,87;25,83;363,20;905,61;18,14;87,61;0,95;314,64
24/04/2026;06:08:17;7,01;25,83;363,20;905,78;18,12;87,77;5,78;126,21
24/04/2026;06:18:17;22,79;25,83;363,20;905,94;18,07;87,80;4,68;117,77
24/04/2026;06:28:17;115,12;25,84;363,20;906,00;18,15;87,64;3,54;129,37
24/04/2026;06:38:17;94,18;25,83;363,20;906,13;18,26;87,26;5,58;125,85
24/04/2026;06:48:17;75,46;25,83;363,20;906,22;18,29;87,15;2,07;150,82
24/04/2026;06:58:17;65,10;25,83;363,20;906,33;18,33;87,02;2,48;156,44
24/04/2026;07:08:17;95,24;25,83;363,20;906,38;18,39;87,03;4,87;117,07
24/04/2026;07:18:17;165,14;25,83;363,20;906,48;18,63;86,65;4,29;108,28
24/04/2026;07:28:17;254,28;25,83;363,20;906,53;18,97;85,96;4,65;117,42
24/04/2026;07:38:17;390,27;25,84;363,20;906,53;19,39;85,31;4,31;62,57
24/04/2026;07:48:17;114,97;25,83;363,20;906,64;19,39;84,93;2,36;155,74
24/04/2026;07:58:17;137,40;25,85;363,20;906,77;19,16;85,70;4,49;105,82
24/04/2026;08:08:17;140,17;25,84;363,20;906,74;19,41;85,50;2,66;126,56
24/04/2026;08:18:17;245,87;25,84;363,20;906,89;19,57;85,32;2,86;107,57
24/04/2026;08:28:17;268,25;25,84;363,20;906,99;19,87;84,45;4,08;119,53
24/04/2026;08:38:17;211,00;25,85;363,20;907,07;19,98;84,40;5,02;136,40
24/04/2026;08:48:17;196,77;25,84;363,20;907,13;20,09;84,32;3,73;145,19
24/04/2026;08:58:17;215,94;25,84;363,20;907,30;19,91;84,75;8,42;109,68
24/04/2026;09:08:17;230,49;25,85;363,20;907,38;19,66;86,01;3,78;107,22
24/04/2026;09:18:17;485,13;25,84;363,20;907,25;20,54;84,44;2,62;66,44
24/04/2026;09:28:17;1284,72;25,85;363,20;907,29;21,54;83,44;2,80;113,20
24/04/2026;09:38:17;467,54;25,85;363,20;907,23;22,20;81,07;3,41;56,25
24/04/2026;09:48:17;443,58;25,85;363,20;907,34;22,21;80,15;5,52;100,89
24/04/2026;09:58:17;568,29;25,85;363,20;907,31;21,84;81,35;3,00;135,00
24/04/2026;10:08:17;492,80;25,86;363,20;907,27;21,99;80,94;5,00;122,69
24/04/2026;10:18:17;513,75;25,85;363,20;907,29;21,84;80,73;6,26;129,37
24/04/2026;10:28:17;436,34;25,85;363,20;907,22;21,83;80,81;3,94;91,05
24/04/2026;10:38:17;335,57;25,86;363,20;907,11;22,43;80,02;5,07;108,63
24/04/2026;10:48:17;502,09;25,85;363,20;906,89;22,92;78,47;2,90;93,86
24/04/2026;10:58:17;810,40;25,86;363,20;906,77;23,70;75,92;2,57;95,62
24/04/2026;11:08:17;522,44;25,86;363,20;906,62;23,01;78,46;4,12;73,12
24/04/2026;11:18:17;521,16;25,86;363,20;906,54;23,37;77,24;2,20;102,65
24/04/2026;11:28:17;1263,18;25,86;363,20;906,39;23,64;76,88;3,83;99,49
24/04/2026;11:38:17;428,50;25,86;363,20;906,30;23,41;75,99;4,49;93,51
24/04/2026;11:48:17;427,96;25,86;363,20;906,14;23,52;76,26;3,76;120,58
24/04/2026;11:58:17;353,58;25,86;363,20;906,08;23,81;74,77;5,75;119,88
24/04/2026;12:08:17;704,02;25,86;363,20;905,89;23,84;75,63;7,62;120,23
24/04/2026;12:18:17;624,42;25,85;363,20;905,78;23,40;76,53;3,85;171,21
24/04/2026;12:28:17;442,17;25,86;363,20;905,61;23,51;77,24;6,33;110,03
24/04/2026;12:38:17;496,40;25,87;363,20;905,54;23,74;76,70;3,80;163,12
24/04/2026;12:48:17;415,11;25,86;363,20;905,44;23,69;75,72;3,35;133,94
24/04/2026;12:58:17;437,77;25,86;363,20;905,30;23,65;75,36;3,60;112,85
24/04/2026;13:08:17;486,83;25,87;363,20;905,14;23,77;76,09;2,88;69,60
24/04/2026;13:18:17;444,59;25,86;363,20;905,02;23,73;75,51;3,34;75,58
24/04/2026;13:28:17;612,29;25,87;363,20;904,95;24,14;75,10;4,20;79,45
24/04/2026;13:38:17;512,52;25,87;363,20;904,89;24,17;74,96;6,10;103,35
24/04/2026;13:48:17;309,39;25,87;363,20;904,79;24,16;75,34;3,23;101,95
24/04/2026;13:58:17;683,72;25,87;363,20;904,66;24,43;74,60;3,95;106,52
24/04/2026;14:08:17;338,97;25,87;363,20;904,56;24,33;73,79;2,08;117,42
24/04/2026;14:18:17;282,02;25,87;363,20;904,46;24,35;74,98;2,22;93,51
24/04/2026;14:28:17;198,56;25,87;363,20;904,46;23,86;75,71;1,56;118,47
24/04/2026;14:38:17;217,08;25,86;363,20;904,45;23,64;76,63;2,76;117,42
24/04/2026;14:48:17;248,77;25,87;363,20;904,44;23,86;75,76;2,19;116,71
24/04/2026;14:58:17;218,55;25,87;363,20;904,38;23,95;75,20;2,67;101,95
24/04/2026;15:08:17;232,26;25,86;363,20;904,38;23,99;75,61;1,73;120,58
24/04/2026;15:18:17;260,82;25,87;363,20;904,30;24,33;75,19;1,84;174,72
24/04/2026;15:28:17;223,16;25,87;363,20;904,30;24,26;74,35;3,24;120,23
24/04/2026;15:38:17;109,74;25,87;363,20;904,35;23,87;76,06;1,98;80,15
24/04/2026;15:48:17;133,03;25,87;363,20;904,29;23,91;76,14;1,36;110,74
24/04/2026;15:58:17;102,98;25,86;363,20;904,36;23,92;75,78;3,44;113,90
24/04/2026;16:08:17;87,05;25,87;363,20;904,35;23,41;77,69;2,77;118,47
24/04/2026;16:18:17;43,85;25,87;363,20;904,36;23,30;78,27;1,16;159,25
24/04/2026;16:28:17;75,03;25,87;363,20;904,42;23,34;78,17;1,56;117,42
24/04/2026;16:38:17;67,70;25,86;363,20;904,45;23,46;78,37;1,41;121,99
24/04/2026;16:48:17;55,83;25,86;363,20;904,52;23,49;77,85;2,53;91,40
24/04/2026;16:58:17;38,80;25,87;363,20;904,59;23,26;78,58;4,73;160,31
24/04/2026;17:08:17;28,51;25,87;363,20;904,61;22,88;79,29;3,38;125,85
24/04/2026;17:18:17;28,95;25,87;363,20;904,71;22,67;79,95;3,88;148,00
24/04/2026;17:28:17;17,13;25,87;363,20;904,73;22,71;80,17;2,49;160,66
24/04/2026;17:38:17;4,52;25,87;363,20;904,77;22,51;80,70;2,89;126,56
24/04/2026;17:48:17;0,52;25,87;363,20;904,73;21,93;82,21;1,98;134,29
24/04/2026;17:58:17;0,15;25,87;363,20;904,71;21,60;82,88;2,74;133,94
24/04/2026;18:08:17;0,12;25,87;363,20;904,75;21,54;83,10;1,30;158,90
24/04/2026;18:18:17;0,12;25,87;363,20;904,80;21,50;83,41;1,45;118,47
24/04/2026;18:28:17;0,14;25,87;363,20;904,89;21,58;83,32;1,43;103,35
24/04/2026;18:38:17;0,11;25,87;363,20;904,87;21,53;83,32;1,40;134,29
24/04/2026;18:48:17;0,11;25,87;363,20;905,01;21,54;83,27;2,69;118,82
24/04/2026;18:58:17;0,11;25,87;363,20;905,08;21,46;83,47;2,99;133,94
24/04/2026;19:08:17;0,11;25,87;363,20;905,19;21,34;83,70;2,47;118,47
24/04/2026;19:18:17;0,12;25,87;363,20;905,30;21,16;84,18;2,83;165,93
24/04/2026;19:28:17;0,11;25,87;363,20;905,48;20,99;84,83;2,38;128,67
24/04/2026;19:38:17;0,12;25,87;363,20;905,54;20,71;85,68;1,74;154,68
24/04/2026;19:48:17;0,10;25,87;363,20;905,54;20,64;85,99;1,65;155,03
24/04/2026;19:58:17;0,11;25,87;363,20;905,70;20,39;87,34;0,00;173,67
24/04/2026;20:08:17;0,11;25,87;363,20;905,75;20,30;87,61;2,03;112,50
24/04/2026;20:18:17;0,13;25,88;363,20;905,86;20,19;87,80;3,96;124,80
24/04/2026;20:28:17;0,12;25,87;363,20;905,89;19,91;88,52;5,29;134,64
24/04/2026;20:38:17;0,09;25,87;363,20;905,98;19,82;88,88;3,04;105,11
24/04/2026;20:48:17;0,12;25,87;363,20;906,05;19,83;89,08;0,00;71,36
24/04/2026;20:58:17;0,10;25,87;363,20;906,10;19,81;89,32;2,27;123,04
24/04/2026;21:08:17;0,11;25,87;363,20;906,13;19,83;89,60;2,14;71,01
24/04/2026;21:18:17;0,12;25,86;363,20;906,19;19,83;89,93;4,75;136,05
